temperature_average (c);gravity_average (m/s2);velocity_average (m/s);period_average (s);samples;datetime_start (utc);datetime_end (utc);data_t_corrected;country;city;university;lat;long;alt
18.82500000000001;9.7667532359375;25.778818901562495;3.3735143140625;64;2022-01-15 16:48:34.977222+00:00;2022-01-15 16:52:07.502454+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.82015625000001;9.766739290625004;25.803573126562497;3.37351645625;64;2022-01-15 17:00:33.962384+00:00;2022-01-15 17:04:06.498892+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.81453125000001;9.766612020312497;25.815115271874994;3.3735386796875018;64;2022-01-15 17:12:34.969427+00:00;2022-01-15 17:16:07.497190+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.81828125000001;9.7667483859375;25.783348053125014;3.3735151234375;64;2022-01-15 17:24:34.050202+00:00;2022-01-15 17:28:06.553855+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.805625000000013;9.766750421875003;25.8149597078125;3.3735145234374992;64;2022-01-15 17:36:35.040731+00:00;2022-01-15 17:40:07.566425+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.812031250000008;9.766748664062499;25.790101582812504;3.3735150765625;64;2022-01-15 17:48:34.040021+00:00;2022-01-15 17:52:06.579747+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.794062500000003;9.766739679687499;25.809338367187507;3.3735164406250004;64;2022-01-15 18:00:35.048568+00:00;2022-01-15 18:04:07.579528+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.81828125000001;9.766749250000002;25.776409329687507;3.3735149906250004;64;2022-01-15 18:12:34.056423+00:00;2022-01-15 18:16:06.592881+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.802031250000013;9.7667376046875;25.81355574375;3.373516781249999;64;2022-01-15 18:24:34.957937+00:00;2022-01-15 18:28:07.519606+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.81468750000001;9.766734035937501;25.78823649375;3.3735175890624993;64;2022-01-15 18:36:33.985115+00:00;2022-01-15 18:40:06.517783+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.79453125000001;9.7666168203125;25.818399553125;3.373537865625001;64;2022-01-15 18:48:34.982268+00:00;2022-01-15 18:52:07.504432+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.784531249999997;9.766731053125001;25.769227175000005;3.3735181515625015;64;2022-01-15 19:00:33.987005+00:00;2022-01-15 19:04:06.521264+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.793125000000003;9.766603421875002;25.782733920312495;3.3735401984375;64;2022-01-15 19:12:34.992730+00:00;2022-01-15 19:16:07.529033+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.80265625000001;9.766719515624999;25.7532957546875;3.3735201046874983;64;2022-01-15 19:24:34.042100+00:00;2022-01-15 19:28:06.571139+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.797656250000003;9.766759723437497;25.801426534375;3.3735129281250007;64;2022-01-15 19:36:35.049226+00:00;2022-01-15 19:40:07.583053+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.79656250000001;9.7667363203125;25.813222495312502;3.373516981250001;64;2022-01-15 19:48:34.065237+00:00;2022-01-15 19:52:06.581882+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.79828125000001;9.766744159375003;25.795463624999993;3.373515692187501;64;2022-01-15 20:00:35.044003+00:00;2022-01-15 20:04:07.578178+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.80390625000002;9.766730564062499;25.81919375625001;3.37351796875;64;2022-01-15 20:12:34.537069+00:00;2022-01-15 20:16:07.068030+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.79328125;9.7667327671875;25.814436732812503;3.3735176078125004;64;2022-01-15 20:24:33.477634+00:00;2022-01-15 20:28:06.012059+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.80578125000002;9.766698751562497;25.830409910937504;3.3735236953125005;64;2022-01-15 20:36:34.475674+00:00;2022-01-15 20:40:07.003122+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.80406250000001;9.76677241875;25.808057814062487;3.3735107156249993;64;2022-01-15 20:48:33.448451+00:00;2022-01-15 20:52:05.999299+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.795781250000008;9.766593740624998;25.749093853124993;3.373541840624999;64;2022-01-15 21:00:34.489071+00:00;2022-01-15 21:04:07.017007+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.803125000000016;9.76671769375;25.770766528124998;3.3735204484375005;64;2022-01-15 21:12:33.484775+00:00;2022-01-15 21:16:06.016990+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
